nserie;datatrafego;placa;velocidade;velocidade_regul;hora
1043;2026-04-08 14:07:32;F934C1C8411105D5C49559353A880D2E5DA4FD6B3AAE58978635F34F30531B9E;50.0;70;14
1043;2026-04-08 14:07:34;75881C213844A3A2FFC16851577D3C04A472C133E2FAB528AEFD84F6035B4E5D;49.0;70;14
1043;2026-04-08 14:07:37;46C4719C366B77E726D32432E09246645703A3584C61B2D9FD9745BADE5008E5;42.0;70;14
1043;2026-04-08 14:07:38;832F9456D74AD99E03D03A074607C143E3E2ED5C9D2179AE07CF4AA0E8DA9A90;43.0;70;14
1043;2026-04-08 14:07:40;C66E9D1D7E15F5A93876AD9D0140FA75E17F3DB5F38FD623DA373856E4995C67;43.0;70;14
1043;2026-04-08 14:07:41;26A665748E692654CC01888099D8A387DB8BABC3BE88CAA88CF363CA971BE05E;44.0;70;14
1043;2026-04-08 14:07:47;2D4844FBFBE4130F4D62F0832A46C32EBEAAB8D24CE776D72C8A1D4E48743E12;50.0;70;14
1043;2026-04-08 14:07:51;B1F89DB6CB1FD1CFD0781F5035C8764CBD76F060D1C95FE5817A86C941C62A02;60.0;70;14
1043;2026-04-08 14:08:31;DE84981B1E7A6D815CE8088120F5644712D6503CD91CFE0F657FE50D987622B4;58.0;70;14
1043;2026-04-08 14:08:38;F16D8EE8C1F74E735B33DCDA2748382ACA2E8C13635434CA2CB47DA0CAAA35E5;46.0;70;14
1043;2026-04-08 14:08:40;D46BE7B7AD71531FCAE2108E13F128E3B26175EEF4CBFD73A8D7783328169887;48.0;70;14
1043;2026-04-08 14:08:42;8813B0B4E5AED56D1FC778D9092AD538A3E7D6C5E854DB9E456CD3C7BEEE6ED0;43.0;70;14
1043;2026-04-08 14:08:45;A518C4A3F64C23F456D7169D7B8B228237EC847726F4D5DB11D3C9F4DE90BE02;44.0;70;14
1043;2026-04-08 14:08:49;FAB2CBDEF81A57DD231A4640A688C0F332E67511E2BD96B6F1765F7388618367;45.0;70;14
1043;2026-04-08 14:08:52;B7A79D3EDCFF32B77122B3F91ED94FFADF264616A5D6C85FF6DBA06E93933766;47.0;70;14
1043;2026-04-08 14:08:54;4792654DAD3E98C1D732388DA252D52BA9A89135D7D7DDDA64C12007464FB0B5;44.0;70;14
1043;2026-04-08 14:08:57;ADC1B2DEA6094FFB147E54379F11A52FFF26D1810921980286DD7A4742045F4A;50.0;70;14
1043;2026-04-08 14:08:59;950E2813A0B0199BB55E49EF312C11A661AFD621C98C0AE1FC1056334EA40DA3;51.0;70;14
1043;2026-04-08 14:09:02;229B9EE9FCC2F57EAB4A492EA1685B561B899220A32BAC14C538AC821B623372;50.0;70;14
1043;2026-04-08 14:09:05;BA0453085A19AB39312BC42E23836A702DE45DC7C68BA874644D8EFD3FB4A381;46.0;70;14
1043;2026-04-08 14:09:07;03B7973AFB2095CF15A8C7F02A547F5F367151554CD4DB5DE6616449386B4760;45.0;70;14
1043;2026-04-08 14:09:10;A6026B7FB3E4E39EFD64CB53D29455E4E1D9871FA68F70F37158230F42A8A65B;48.0;70;14
1043;2026-04-08 14:09:11;F5FB304B673C276EA779B25287F654A77715E770773E4BB30809A096F7D8341F;47.0;70;14
1043;2026-04-08 14:09:16;EE9AC0A84D09AE47E003F35BF179BB1774DBD661CB16B73C1FBA2A39D79A9458;67.0;70;14
1043;2026-04-08 14:10:15;481D752C8EE66B675D235D4F5F924A75326B8160B958E86FBE5572851AF494B7;61.0;70;14
1043;2026-04-08 14:10:19;7D891FF53E6F0D656A7B5B3BD9A32242EA7C838550A23A8E72C8B753DEF8C627;44.0;70;14
1043;2026-04-08 14:10:21;865353A5F842162CE9BAF3F7414E39D0CA7BF825A04822C2283955D3E0D12EB7;50.0;70;14
1043;2026-04-08 14:10:23;3BEA0090E2B647DA0BB60E1BC591057DBAE5B7168FE87ACE18BFF93C95F09CF7;49.0;70;14
1043;2026-04-08 14:10:25;5F78A9F6EF715DCFD5B180A4C4DE7D5DE0973832E79DBA796BE260C56C1071DE;46.0;70;14
1043;2026-04-08 14:10:27;D78C68B5C170084AEA92FD711468EC91E23A06CA877A7E25D77AFCBF314F3BC0;48.0;70;14
1043;2026-04-08 14:10:32;57681BCB47AD3E3F24832411D327F3AF5BECFE720D3B12B58C3F384F90F90857;43.0;70;14
1043;2026-04-08 14:10:34;9157E8215AEF6A1B639544D919DCEC4CC467281F6BBE9B76B8606C3BF93994A4;45.0;70;14
1043;2026-04-08 14:10:36;D5FC02BA102E93BBB67A8AE33D5AF19AC3874D084C2568E5A0702874049126D6;46.0;70;14
1043;2026-04-08 14:10:38;7C5D59D74813717F730D848EC2EA6255F6CD2C35787C4F8DEE3591324BE0CD34;48.0;70;14
1043;2026-04-08 14:10:40;EC888317A9B14534DBF0614C4E6292F5FBAED45361DE11BEC5D948893DFB4839;48.0;70;14
1043;2026-04-08 14:10:45;2BE230F4D659A54D076AA553AF46137146AC8FB126EAD54D58632382994398EC;50.0;70;14
1043;2026-04-08 14:10:46;D188E1451C01BEC942228C109E8D0E33C917084F872864F1ACA0012AA036299E;47.0;70;14
1043;2026-04-08 14:10:49;AB29CC7F5E13F7E80ABC8B050B1337778FE17B8D23C937CB025E3445E17ECC86;45.0;70;14
1043;2026-04-08 14:10:52;3A684ED26D34618375FEABB7909D4A44F8917E8319BE933226ADE24C417CE155;39.0;70;14
1043;2026-04-08 14:10:54;01CBF11FCE43CE847E90B587CE6C901BBF43312BEA01F49A573E68487996870D;45.0;70;14
1043;2026-04-08 14:10:56;593AB944B9535AF78320DD3373A3E022B93B2BD00BE18D85BB0CCF94201FEFDA;46.0;70;14
1043;2026-04-08 14:10:57;F225D58EBAD4ECD105B657C7BABE51823E2C1D3AE733472F7884308E2726A760;46.0;70;14
1043;2026-04-08 14:10:59;B13C2A19D291B30112FD9AA23C90DAF5417BBE0AC544D2412B43B60941171EF4;48.0;70;14
1043;2026-04-08 14:11:01;4197B47EA71C8FC6559432479C8B7E1C5C76F9F64BCA09F199295CA327787D9C;54.0;70;14
1043;2026-04-08 14:11:04;75BAFDA359D72A06883F1A56E53682C3F92E898723E7DC106CCA8EE776904E21;46.0;70;14
1043;2026-04-08 14:11:08;F8ADC9DADEDD18AB1829E4837BBF163434A088C286915620525DAA26FBD6FA45;60.0;70;14
1043;2026-04-08 14:11:55;81F2C5F5F4CE46CD126A5A326B20C18CAD6B3D77D9275B7AFDB990B8BB98295E;58.0;70;14
1043;2026-04-08 14:11:59;AD783C3C6743A8214FCE4F92F90A480F3E8EAF0AC52CC76C6E39267301EBD031;49.0;70;14
1043;2026-04-08 14:12:06;6AE94314BF7B6DFFB2891C35A9C089F79BEC02053336F5EF9F2DBC42564EAC16;56.0;70;14
1043;2026-04-08 14:12:08;AB3C2C38C9CC3E4484EB70250E879E7E22D34C8B30AA6F8550544410D03D18DB;57.0;70;14
1043;2026-04-08 14:12:09;0864CA3E87303CFD20736311B78697C57E04EFC340BB375C4FFC2A8A463A85C1;57.0;70;14
1043;2026-04-08 14:12:10;5D7420D37C1093C56AAACEF1DE87DBECCA13F645E1B0480384E33A19A755B627;57.0;70;14
1043;2026-04-08 14:12:12;662E2D00B70C4B1C1A4C0D4223078F501DD51979BDBDEF306DEE189EC5E1EC1F;56.0;70;14
1043;2026-04-08 14:12:17;06B58E546A10B9FA7747A8006523C59815C2E0752F734599351B2F186DC03793;57.0;70;14
1043;2026-04-08 14:12:19;B75B882FE84E421D9B6D063CB40172F6E5F19858F4206D6E9626D8A2859CA515;62.0;70;14
1043;2026-04-08 14:12:22;3353193DBB63C2D973028203A5033D4DBF7A3BEA715F25A9745104B661F961D1;56.0;70;14
1043;2026-04-08 14:12:25;1A217AB80A6C54A06E0832D0BB168DC464935B938A99CF6F66A7488791137FD1;61.0;70;14
1043;2026-04-08 14:12:28;D76CFCEE86AD82D4E957A8B2D1CF9AFEE0D7681530203EB10FA1BB179ACBABBF;57.0;70;14
1043;2026-04-08 14:12:30;D5920496EEB7965CA2E99CFA51678F27CABA3911D6B876BE2E06F525CC398CF1;58.0;70;14
1043;2026-04-08 14:12:31;4F3E7BA20243735067C41DB22FA073B4D4C3EDC2AA55A847296DA4A85D064F36;56.0;70;14
1043;2026-04-08 14:12:37;14F27EAB134E0F1F7020DC84256C58806517B6C2051CD328B4A68C63EBCE570F;49.0;70;14
1043;2026-04-08 14:12:39;18F59ADDCB3347544435CB82791D959D0CDD36F865296E0DAB39BB463D57DBAF;50.0;70;14
1043;2026-04-08 14:13:00;5608219951831E21583F7064870988FA88E9BAB89DBA4D976C94BB4D98A7E61B;56.0;70;14
1043;2026-04-08 14:13:33;AC03E74A6E4EC4876A661D141009C02A89F7ECF07393AE4EA6776A3ECDEFC9B6;64.0;70;14
1043;2026-04-08 14:13:36;1A9738B0EDC1BC22DEF64B1C1CA9E8C9385A93CC96AEB2AB723FF4EEE757D4AD;50.0;70;14
1043;2026-04-08 14:13:39;5CC596AB2F3C2551776564D0DA3B9A9980D2A243BA5C01165EB27055D1CF266F;50.0;70;14
1043;2026-04-08 14:13:41;98FA2A4893CDA9D4E99D42407A47DD6E047B8547F319135BCD01F5CE5E693B92;47.0;70;14
1043;2026-04-08 14:13:49;9504FBF1277936A0E4FE31D45EE93B25DEB02E69B34ECE5CB6FE64989AB4CA8D;54.0;70;14
1043;2026-04-08 14:13:52;953ED1863057E6966F76C3F414A4DD5C6D11C92C8B68E71098A987F8C3C6945F;63.0;70;14
1043;2026-04-08 14:14:10;DE8484C7ED33E759F8E555FE81D3B53AE9C045DE802FBE01B0248C434F363F5D;55.0;70;14
1043;2026-04-08 14:14:17;37F693B9BED0B3588EFAFFCB8516476A7B13D9FF42AAE78DB7BCD318EDA9B27A;64.0;70;14
1043;2026-04-08 14:14:19;05E24F752D785930799DA8D3CD260F21DF3BF5042573CA5B9FA7FD6448436870;53.0;70;14
1043;2026-04-08 14:14:25;12681624694150A94281C623601F0F8866D9FE212FA82DD5ADB213FD4A2017E6;57.0;70;14
1043;2026-04-08 14:14:26;FBC9BB6A932F9110B6591523D853F5FC000A934D1522F241F9097E8F6AA954E0;54.0;70;14
1043;2026-04-08 14:14:27;1D07A4638F04EFD18250E05F235436AFE713E85AA5F150EA4006848E054CE2B1;59.0;70;14
1043;2026-04-08 14:14:29;B9A838202783422E0ABD0A458C8BB2C231E1D43483A53A026694378B0E56ED06;60.0;70;14
1043;2026-04-08 14:14:32;B1AA719B584DD90D75A6EB1EE9B81A590C09F2DF1BB423FA5E769194E9196AE0;55.0;70;14
1043;2026-04-08 14:14:36;5DE5475FFF08916174255E7E25E74AEFBB3587B54670799F2041F9E9611CD6FE;58.0;70;14
1043;2026-04-08 14:14:38;6B20B9D84658382A9605E8A0E59204390BEEBB35B499184E713A913C7C59A311;58.0;70;14
1043;2026-04-08 14:14:39;B905DC313F45D5A44B2201D8088C83DE7376744ED8436D7B30D570126BB9E431;57.0;70;14
1043;2026-04-08 14:14:41;5C5EF9F6F1AF32FFC8A4CE064EB55D6E7BD8FA9745FB66D075CA3650E94699B6;57.0;70;14
1043;2026-04-08 14:15:18;78B7F4E0A022C2F2F6AD677019617FA9481EF738FE6C48A52BFE5E881741DD1C;46.0;70;14
1043;2026-04-08 14:15:20;52486329F7FBB51BBC9815023DD6E34B772C7EC0AA782F90AA212EA27CA7E5B2;50.0;70;14
1043;2026-04-08 14:15:21;1F95958CD3B53F27C18C5D8E669B9F69F294A47BD10890890A21E0F7BDA60B04;52.0;70;14
1043;2026-04-08 14:15:26;F79200308E14E0C6E3AF07FEC9037013AEE5FEB8857031D6FB84144F9D6903FC;43.0;70;14
1043;2026-04-08 14:15:48;5F66D554C33FABDA19FFF6E2B4A76980BF28F4CACA7DC74BC5E7FDF0B982730E;61.0;70;14
1043;2026-04-08 14:16:05;CEF47467E09576F50CE883AFC1BA4F0305D3321F0D73C493DBED39201613A1F5;61.0;70;14
1043;2026-04-08 14:16:09;ED5A51B30136F992EDB9C7A2C03F21049A78B46B3ADE9D3FE145389EE538381B;63.0;70;14
1043;2026-04-08 14:16:12;B2C05F1CFE74DE2B205D7BC16A6903849EAC0C032227227314DB8549013CF505;58.0;70;14
1043;2026-04-08 14:16:17;A45B50D30B738CEAA445FEB2E0244C0FE6C5B895F7DD22166E64C558BB860E4A;55.0;70;14
1043;2026-04-08 14:16:19;736513C46981906B530125F3536695B649752FDFC09544B4218D011896DD6F30;55.0;70;14
1043;2026-04-08 14:16:20;32A9C3E7D59B05A8F4A293CC38D21D5D7EEA874D9DB71EBB6613378C71DCDC82;54.0;70;14
1043;2026-04-08 14:16:57;CDF416218422178CB3E26A3D75FA48D51E25E4B5C5EE95A9FD610B0F2860E120;49.0;70;14
1043;2026-04-08 14:16:59;8A3A035E246EC5588A23BD43798749DA7D9FBAC5952B690B7422B6AAB190D887;48.0;70;14
1043;2026-04-08 14:17:01;1BADE76420A62CB7E29CC14ED8AC286389EF379D915415C082BC41E61C587F49;48.0;70;14
1043;2026-04-08 14:17:06;F5B7C99C5FFD819FEF12EE752979CF84F17E2FA157B20D98FE7B164232D3301F;48.0;70;14
1043;2026-04-08 14:17:09;800D497CCB265253D604DE68CBD51535E974789AE404BF9E89AB31F2BD58A82C;46.0;70;14
1043;2026-04-08 14:17:10;CA01319E009E27930B5B1DF7636367EC0246CD1933DC8959FB6CD8ECE39DC3F7;47.0;70;14
1043;2026-04-08 14:17:11;A2F1800D2C0C863E0746096A68835E547FE0C4AADE9259307A8C9C6E49BDD995;45.0;70;14
1043;2026-04-08 14:17:13;D6346D373DCFF1E31ECCFB9DEE22EC616D40633D6F69569C0A07BE5BE965D2D3;47.0;70;14
1043;2026-04-08 14:17:15;A4A91306706952276E117379C43EC43FE3CDC780E5FC4999DCE3A283226DEF66;48.0;70;14
1043;2026-04-08 14:17:16;E1CA1FF2A71B5266C52D56D2A56D4FE60016D4178EE7B03FFB47D46D8DD5D3F0;48.0;70;14
1043;2026-04-08 14:17:18;980F07364FAA2A4584BB065DBDB5E9E5CECF7439AC6A0D00C50CB08224075478;48.0;70;14
1043;2026-04-08 14:17:20;53154831C1891301FFE699F9B5E8D2616947E4B08BF0877CACE94F3E90AFEF85;50.0;70;14
1043;2026-04-08 14:17:22;79BAFB4547A2F3B42D5864DACA6CC1C58660121417654880CC848DC9BF2BAFC4;48.0;70;14
1043;2026-04-08 14:17:24;1BDF2EAAC9F0A464DA3E02AC9EA0B90B3F4575BC99EEE599182F7D5851E27935;47.0;70;14
1043;2026-04-08 14:17:25;6839A56492ABB493B6174BEAE52DB7899DB94610F8C62070FA31EB2AEC7C1285;49.0;70;14
1043;2026-04-08 14:17:29;FEBF96346EA22069CF0DA0C992A02F4C1B9B5E20ED5BF76C0B02C105ABBE7299;44.0;70;14
1043;2026-04-08 14:17:31;B4F177B6845663ADDE4FF780C11F1329FD419AB4C7631B5BEB96314EFF38FAFC;53.0;70;14
1043;2026-04-08 14:17:33;9AC47D1D2E0A9F6923961E1F57A8959E7FF90936730DD4707A5D7A194B3CA2E0;53.0;70;14
1043;2026-04-08 14:17:35;3AF8D79CFD1639EFD889D250ED1DE60E8CB884B0FE571D8BD43451CC08EDACEA;47.0;70;14
1043;2026-04-08 14:17:38;866805C25B19D7D146DD7FFF683C832339C8F1FECB4CBE6006B2F4F4BE91B502;46.0;70;14
1043;2026-04-08 14:17:39;2035108D3429397D80A165595628368AACB5A8DA2937B7AE302B4392887E8F25;47.0;70;14
1043;2026-04-08 14:17:50;BFB2AF0CE99D1B4DB7F3BF474461F02CE702B6B9CCB5F87DFDF5CD38366FA15D;63.0;70;14
1043;2026-04-08 14:17:56;5C549F6BF6E725C98FC9168C24655A6BF13029D1C083179C3518C296735B69D7;59.0;70;14
1043;2026-04-08 14:18:36;B29CB3DC533E8C94C77E03A3D5BAEDFBB059CA3B97501AF41CF6F3F0802BDC5B;47.0;70;14
1043;2026-04-08 14:18:38;238FD33289996BFE8401357E3F11D1154E699D8A5DF16C54DA27E3B5AE68685B;51.0;70;14
1043;2026-04-08 14:18:39;C35536A1CC85B2079E847329925466FBD73413801AD39CFA79C65E43B2088CE6;52.0;70;14
1043;2026-04-08 14:18:44;D1B309E4BD6AE4FC5B3849DE23E498B8E63A6C45EEA82D9093131B4C3480A07D;49.0;70;14
1043;2026-04-08 14:18:46;98E5A0230F46E3A4897A3D176538931EA62DCF8CCB4BD75E692BA9052FD10324;49.0;70;14
1043;2026-04-08 14:18:47;B655B8C89CA6516205DCEEB2E4801B40A278A49D67559CF4FD6A6B7A97EBC15D;45.0;70;14
1043;2026-04-08 14:18:49;9DEDA0CE35F27F2A5E622DD1301B7EEC5E070C4C97E8F5B025DF818E8FE160FB;45.0;70;14
1043;2026-04-08 14:18:50;07990459AC005E9FA0A671B9A0BB4C458EA7CBFC2BF3255F7D6BEA73F7FD0157;47.0;70;14
1043;2026-04-08 14:18:52;D809121BD17D7E44DD69CAF90CF1C87B5D431C1A04024CF4D24C997FE3AFD5F9;50.0;70;14
1043;2026-04-08 14:18:54;03EF6C6EB86859831885DAC08EACCE7B7380FD2D237B2AB6F4383B2520574D50;52.0;70;14
1043;2026-04-08 14:18:57;BC9B0B601DA97B7B3C0F7529D05673B805F0CBAF7DA71B275FDF32F9AC3E813C;46.0;70;14
1043;2026-04-08 14:18:59;FE4BC93A24B6A5544A19A00A9EFB15B1152330577E2D370543C4C3C9F20E17E1;53.0;70;14
1043;2026-04-08 14:19:02;26BBA9F5ECE3966BE4F53EA39B0E80C5530098CC74BB500E41B5854CBB08010B;53.0;70;14
1043;2026-04-08 14:19:07;D192D76FC10D901A791AC1FCE574EAB62331BEDA2B7FD2938EBCF66E7781558A;46.0;70;14
1043;2026-04-08 14:19:08;F58A9809E5CEF0E7A6473386300060D549736EC14B94D0C2E4458574FFD34150;49.0;70;14
1043;2026-04-08 14:19:10;25F9D5086A44FD7CF425D534002D77A6F6A30BB76BEF8FB079BA2A366FE73A83;48.0;70;14
1043;2026-04-08 14:19:11;9650683C33B4C3E2EAB3E10998761D0AF785EC0AA5F7636C008DE807386117A5;49.0;70;14
1043;2026-04-08 14:19:12;B9C5025716D6921FD5EA47C0F543A4B6CDE6CE5D640B1FAF7E8B2D926EB3CECE;47.0;70;14
1043;2026-04-08 14:19:14;3E9D9C950E0932AD3A0730A885EA4DED08314C508FFF144BD014A6CC77E0C86E;50.0;70;14
1043;2026-04-08 14:19:17;98AF50E2BD32EC18BCDF419EDB2FDF009ACD75126EBD68BAE3CEAC488FFC3C69;46.0;70;14
1043;2026-04-08 14:19:20;33E007A6256A919CD7783297A4E42A292BCEB409794E4CE18A9070E9BE8A6821;55.0;70;14
1043;2026-04-08 14:19:25;4CF836563926F747F536A3DCEBFC1763B41BB0836290CE8996FBECE3422103A7;56.0;70;14
1043;2026-04-08 14:19:29;2661CC62372C8003AB0EEBCE91BF92A62D9E39115E95CD7440B8B535D37D07F7;61.0;70;14
1043;2026-04-08 14:19:38;7F283F2CEC7B246BD5A5B04A921BA390E3A5EEF156A418DD028F570E87CE4339;58.0;70;14
1043;2026-04-08 14:20:16;4A7BA732C5DEF30B65A5D5B81FCFD83CC6699A8D3D378890731ED51EFE1142D3;56.0;70;14
1043;2026-04-08 14:20:17;9B3E5C16B61721A32049045F07C47F604AC0682FE68E8701BB9206C0C7CC54EC;48.0;70;14
1043;2026-04-08 14:20:19;D1645AE53BD35B1D6FC3F9CA04B36AB2060291E887C1289E2AEAA5A714040570;48.0;70;14
1043;2026-04-08 14:20:22;6B7F66EA90A4C59833D5C0FB65F7352625F25EF332D9C4D8F69BA0C69C89DC06;45.0;70;14
1043;2026-04-08 14:20:24;ED1E64AEE8C1D8F07F63873C57418673CFE89B011C6E0FE948324254902867E0;42.0;70;14
1043;2026-04-08 14:20:26;F5190A3493CC5D215EDEEAB8C6E81E3A8F9E08D29850ADA4EC37A7F82399A25C;46.0;70;14
1043;2026-04-08 14:20:27;D92DFAF633DEDF37EB2E211EE0AABA9757AE272DD565F86BEF05FDBE7414553B;47.0;70;14
1043;2026-04-08 14:20:29;9680319FA571A3502CDFCEEFEA0A5DCC6ABE53D72F040ABEE41B782EB43BE0BE;52.0;70;14
1043;2026-04-08 14:20:32;22418337A87B1BEC4EAFBFDACB6F72895F946EDDE0D4DAD86425264E75FF7824;51.0;70;14
1043;2026-04-08 14:20:33;4C1D4BA32DC217FA3E7E40C3BBE1B3227E940266ACAF37E28C8E2577255D183C;50.0;70;14
1043;2026-04-08 14:20:35;B40DC477C42A5117976CC892B5624E4B6D3C8D9BF6DA73BD559361223837964D;51.0;70;14
1043;2026-04-08 14:20:37;636B5C9A43BFB1454DC5A0E0F556A1346071E78D7B373E2F8DB5307E28883A5F;51.0;70;14
1043;2026-04-08 14:20:38;8034753461830354D699CCD131F5D9CB563BC0B4A4B7269C58368BE47E3C8350;53.0;70;14
1043;2026-04-08 14:20:40;D1895778CE9CE279D800D5E8502214C31C959676E7D13E18761B32A9B49D37A7;52.0;70;14
1043;2026-04-08 14:20:42;EC3CA9F8162C5E828DDE933017A2204A9C43F8BBF49230A2709DF0CF2C092C20;53.0;70;14
1043;2026-04-08 14:20:48;47B6F1B85BB06D184CDB574D8DC9BA3AF88B8FA0898FEBF8D9684EB07EB36D73;46.0;70;14
1043;2026-04-08 14:20:49;1747C9E6872C4AE2345ED863F946D105B06656AD1A764AB8C6ACB4D62C04AF38;45.0;70;14
1043;2026-04-08 14:20:51;BE7704DF98F9C8F19D2DA23422BC55B3FE21891FF44039C5A5F19427E00C6D5B;48.0;70;14
1043;2026-04-08 14:20:54;DE846832FD5683DF3ADCF82496B563562C74A199DC4E8AA577B74DD53335CA01;51.0;70;14
1043;2026-04-08 14:20:55;50BDA9695B9BC3A13578A90FE2DAFA0643449727D74A0CDE881AFFCE59010CDB;50.0;70;14
1043;2026-04-08 14:20:56;01A90D36CC32F4420AE39F1F5253965B430EE1A41F36B865365E333146B5E1B1;51.0;70;14
1043;2026-04-08 14:21:54;83AA7C558D19F9059330AD9116D02FD716568CB75256CE1CA09462C2B16DA242;66.0;70;14
1043;2026-04-08 14:21:58;1D9E8670375B4D134C2FFB10338D0893367611C132860BB5C8883B63EC8C9E8E;53.0;70;14
1043;2026-04-08 14:22:04;38B07B416C3F12CC478B91EBD579B5AF577919BB7C1D9900368D81254A5FD547;53.0;70;14
1043;2026-04-08 14:22:05;06FB414A0C587F2FB3C25615E493A825D22E0DCC3464D0587D47631D0EE9A7F9;54.0;70;14
1043;2026-04-08 14:22:06;B761454703798EBF52CEED7C448D28C59897F7F9753DE8873887F8EEBDEA7500;53.0;70;14
1043;2026-04-08 14:22:10;02DF0638090F41BF3BC8350178A69089086A87F119A7B1819716A15DA601731B;51.0;70;14
1043;2026-04-08 14:22:11;6C1B70AA89C3C4002E31F5F02988BCD2594ACBFF28B1F8DB7AF5287CA05870EE;56.0;70;14
1043;2026-04-08 14:22:12;050DA5F7E453873CAE42404D72D513CCF5C9AA529774E7DF6EA1BE193AEBA95A;57.0;70;14
1043;2026-04-08 14:22:17;906F76876A3EBC79CBA4C6B478EBC4F75674130B19D0CB73517CFB5E15F822CE;59.0;70;14
1043;2026-04-08 14:22:19;71EAE991259CBA15597B350DF866A55BC01892650AED9715B1B19A9B358F83E9;50.0;70;14
1043;2026-04-08 14:22:27;A260117915682A45588A0CE0DD01550E670A98395B3D297B0C08A989CAE02930;45.0;70;14
1043;2026-04-08 14:22:28;C34B044CA0C291FD815CB539F497839A2A47D7048D2D6F8B82B22D82775D2BB8;43.0;70;14
1043;2026-04-08 14:22:30;8F8C3BA755F53A2B4378B4647DDC2E8BE8E41D9D6BDE4EB699D253DC0E66005A;43.0;70;14
1043;2026-04-08 14:22:31;CDBE048F004233AF028D78FC87DD89FA742383AB1C31DA2EEF0B814F3094B365;46.0;70;14
1043;2026-04-08 14:22:34;15CE2BA8CEE28923943E0FCD995E321F688B83EF055948390CB6B5753D38B37E;48.0;70;14
1043;2026-04-08 14:22:35;1D218DFB112F50BBD1938A19102F28EB44F88B3BD4E5D7B13B04B28D4A39685C;49.0;70;14
1043;2026-04-08 14:22:36;00901067F1E430B7C4C332EBEDCF3D76811B15B43E0FCF26CBF7A0F6C4A92448;51.0;70;14
1043;2026-04-08 14:22:38;9962C5C06EDC0F60F07D6E9A235E8A5EB184F0C32B62BDD8C9C1B0FEDF111B41;51.0;70;14
1043;2026-04-08 14:22:39;203348A379F22A07B02E0A5571619799D6E3C343DFF8AD69607CDF37CC04E8B9;50.0;70;14
1043;2026-04-08 14:22:40;81EC0144A0A51F47C616BF48353FA6503FFFCAF2BCDCDD13D17B30CDAAD4989C;52.0;70;14
1043;2026-04-08 14:22:42;D4A604F38755F20DEDB24B8902D0D03BDB9D562219304B591B2EFADE72317AD3;55.0;70;14
1043;2026-04-08 14:22:43;37CA67B054E8150704C4EAC0C5BD04091974909D069A645CFD6337EB0E63FFB7;51.0;70;14
1043;2026-04-08 14:22:51;16DA11B84033F614F3D84426F757F870F99B6A88FF0CE25123A3486A67840218;50.0;70;14
1043;2026-04-08 14:22:55;15CEFFAB3534F866A92F43C35088C78695BB136B956B8398E1D289F2A4E5302C;63.0;70;14
1043;2026-04-08 14:23:35;AD79C3679C357EABA8A1FFAC214F92697F9E3F390DCFC87F899761295A7D3831;56.0;70;14
1043;2026-04-08 14:23:40;D74AA677FD3170F1804901D3CD00D303FF2D2E9930296C2B0FF2B4D727324565;50.0;70;14
1043;2026-04-08 14:23:50;B3073F735F7296072B75AAE98D356E58C75F4823E850D4DE96D446241EBA52C1;57.0;70;14
1043;2026-04-08 14:23:52;A15D0595D8859D5C56DC358B3DC3221993C5BC7848F52A0D3A036C3305FF55D3;60.0;70;14
1043;2026-04-08 14:23:53;C33FA6AA9C45109F7EA6B55970B08BD0E30037FD93D4291450057C02C057CAD9;55.0;70;14
1043;2026-04-08 14:24:01;242C860872C35A3DB9CB16BBB923EE8CC239CAE611C4C91E41D75A6334E71307;56.0;70;14
1043;2026-04-08 14:24:12;B5617CAAA372CF8EE6379973BF9C606A8AC2DC4C7EA669415A4D6A68A837B02B;57.0;70;14
1043;2026-04-08 14:24:21;BB78C943DC941274E469F3AFDEFB4C415A7B06107AD2268521BE235DE62C176B;54.0;70;14
1043;2026-04-08 14:24:23;58143D4650E1D8157C40CACBD309D6535E80AAA18B916211E1B69C2B1A5C84D6;54.0;70;14
1043;2026-04-08 14:24:25;14EFD8C8E145DF1A47D997AE314FCB67690BDABEF52CF142F053740BE458917E;51.0;70;14
1043;2026-04-08 14:24:28;E6D440A9F4338A53267EF924921765A3F5D567257E88070767EB85A6E4162B5A;49.0;70;14
1043;2026-04-08 14:24:30;ACF0EF72F5850FDDF101A6AAC71874E6A63CBF08DD53BFACCE3CCDA69E7F2280;48.0;70;14
1043;2026-04-08 14:24:31;748B93BAEB4F6B13A0BD14A57FB634273447E7728FD57EB41520E2E3C00AA872;50.0;70;14
1043;2026-04-08 14:24:39;9FB34940D9E7AB3104B178CB1BDB73B360815A61788307BF70EB9B6C4D0B9181;44.0;70;14
1043;2026-04-08 14:24:40;65486B4547FF3D11176206905FC2AA98434AFFE7C794F6BDD2E95FEBEE69E4D7;49.0;70;14
1043;2026-04-08 14:25:15;069C6CF463FD3E2B0F7488798AE5068575ECE6CCA6D51E7626C99B1E01445DB3;50.0;70;14
1043;2026-04-08 14:25:18;06C5E961930A65A9ACFB90C51F3B48C2F5E6BB93D5647FB2CC2190F8A7BE53AB;47.0;70;14
1043;2026-04-08 14:25:19;BA38F0E3CE4902DC56E9D9A2D0A098A8E5796EA7ED5ABB63A7265BCFAA6FBBE6;49.0;70;14
1043;2026-04-08 14:25:20;9610BEF00B1A9327DE1A7688AB4163AC1894F82513370221641E9F8F10E263A6;49.0;70;14
